Project,Module,File,GT,TFIDF,TFIDF Score,LLMProb,LLMProb Score,LLMAssign,LLMAssign-IPRAG,SAMCodeTLR
jabref,cli,src/main/java/org/jabref/logic/importer/fetcher/SpringerLink.java,logic,logic,54.73,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/preferences/general/GeneralTab.java,gui,preferences,90.94,non,45.00,preferences,preferences,non
jabref,cli,src/main/java/org/jabref/logic/util/strings/HTMLUnicodeConversionMaps.java,logic,non,49.85,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/layout/format/RisAuthors.java,logic,logic,56.53,non,80.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/model/entry/identifier/ISSN.java,model,model,87.76,model,100.00,model,model,non
jabref,cli,src/main/java/org/jabref/logic/layout/format/DocBookVersion.java,logic,logic,55.90,non,80.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/texparser/ReferenceViewModel.java,gui,gui,63.41,gui,85.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/errorconsole/ErrorConsoleViewModel.java,gui,gui,57.05,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/FieldNameCell.java,gui,gui,64.65,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/help/HelpAction.java,gui,gui,64.00,gui,85.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/shared/DBMSConnectionProperties.java,logic,logic,53.88,model,85.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/push/PushToLyx.java,gui,preferences,88.37,gui,90.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/auximport/NewSubLibraryAction.java,gui,gui,64.35,gui,90.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/util/UpdateField.java,logic,logic,52.52,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/groups/GroupViewMode.java,gui,gui,65.46,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/model/search/matchers/MatcherSets.java,model,model,93.40,model,90.00,model,model,non
jabref,cli,src/main/java/org/jabref/gui/collab/DatabaseChangeDetailsViewFactory.java,gui,gui,61.59,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/commonfxcontrols/CitationKeyPatternPanelItemModel.java,gui,gui,63.41,gui,85.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/preferences/TimestampPreferences.java,logic,preferences,96.24,non,80.00,preferences,preferences,non
jabref,cli,src/main/java/org/jabref/logic/importer/fileformat/PdfGrobidImporter.java,logic,logic,56.47,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/msbib/MSBibEntryType.java,logic,logic,55.46,non,60.00,model,logic,non
jabref,cli,src/main/java/org/jabref/logic/layout/format/ReplaceUnicodeLigaturesFormatter.java,logic,logic,54.26,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/help/HelpFile.java,logic,logic,56.41,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/model/openoffice/style/CitationMarkerNumericEntry.java,model,model,93.91,model,95.00,model,model,non
jabref,cli,src/main/java/org/jabref/gui/preferences/groups/GroupsTabViewModel.java,gui,preferences,95.31,non,70.00,preferences,gui,non
jabref,cli,src/main/java/org/jabref/logic/layout/StringInt.java,logic,logic,55.60,non,70.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/texparser/LatexParser.java,logic,logic,55.60,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/preferences/PushToApplicationPreferences.java,preferences,preferences,95.50,preferences,100.00,preferences,preferences,non
jabref,cli,src/main/java/org/jabref/gui/sidepane/TogglePaneAction.java,gui,gui,63.80,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/model/strings/StringUtil.java,model,model,60.34,non,80.00,model,model,non
jabref,cli,src/main/java/org/jabref/logic/importer/WebFetcher.java,logic,logic,55.60,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/cleanup/EprintCleanup.java,logic,logic,54.25,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/importer/ImportCustomEntryTypesDialog.java,gui,gui,63.86,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/model/database/BibDatabaseModeDetection.java,model,model,93.61,model,95.00,model,model,non
jabref,cli,src/main/java/org/jabref/logic/formatter/bibtexfields/LatexCleanupFormatter.java,logic,logic,56.32,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/importer/SearchBasedFetcher.java,logic,logic,54.70,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/integrity/ISBNChecker.java,logic,logic,54.90,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/model/openoffice/style/CitedKey.java,model,model,83.64,non,80.00,model,model,non
jabref,cli,src/main/java/org/jabref/logic/citationstyle/CitationStyleGenerator.java,logic,logic,52.39,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/importer/fetcher/INSPIREFetcher.java,logic,preferences,88.37,logic,85.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/xmp/XmpUtilShared.java,logic,logic,54.24,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/integrity/EditionChecker.java,logic,logic,53.83,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/maintable/ColumnPreferences.java,gui,gui,63.32,non,80.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/importer/fileformat/OvidImporter.java,logic,non,48.67,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/push/PushToApplicationSettings.java,gui,preferences,103.06,non,80.00,preferences,gui,non
jabref,cli,src/main/java/org/jabref/logic/cleanup/RelativePathsCleanup.java,logic,logic,53.80,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/bibtex/comparator/FieldComparator.java,logic,logic,51.21,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/undo/CountingUndoManager.java,gui,gui,61.88,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/duplicationFinder/DuplicateResolverDialog.java,gui,gui,55.84,gui,95.00,gui,gui,non
jabref,cli,buildSrc/src/copied/java/org/jabref/logic/journals/JournalAbbreviationPreferences.java,logic,logic,55.97,non,70.00,preferences,preferences,non
jabref,cli,src/main/java/org/jabref/gui/util/DefaultTaskExecutor.java,gui,gui,65.85,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/entryeditor/LatexCitationsTab.java,gui,gui,66.63,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/integrity/DatabaseChecker.java,logic,logic,55.82,non,80.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/shared/DatabaseConnection.java,logic,logic,55.90,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/texparser/ParseLatexResultViewModel.java,gui,gui,63.83,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/model/openoffice/rangesort/RangeSortable.java,model,model,93.91,model,95.00,model,model,non
jabref,cli,src/main/java/org/jabref/preferences/PreferencesService.java,preferences,preferences,96.10,preferences,100.00,preferences,preferences,non
jabref,cli,src/main/java/org/jabref/model/util/DummyFileUpdateMonitor.java,model,model,93.88,model,90.00,model,model,non
jabref,cli,src/main/java/org/jabref/model/openoffice/uno/UnoReferenceMark.java,model,model,84.10,non,80.00,non,model,non
jabref,cli,src/main/java/org/jabref/gui/externalfiles/FileExtensionViewModel.java,gui,gui,71.25,gui,85.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/util/io/CitationKeyBasedFileFinder.java,logic,logic,51.96,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/DragAndDropDataFormats.java,gui,model,102.68,gui,85.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/util/ValueTableCellFactory.java,gui,gui,57.02,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/shared/DBMSType.java,logic,logic,53.63,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/model/entry/field/SpecialFieldValue.java,model,model,87.11,model,95.00,model,model,non
jabref,cli,src/main/java/org/jabref/gui/preferences/nameformatter/NameFormatterTab.java,gui,preferences,83.86,non,80.00,preferences,preferences,non
jabref,cli,src/main/java/org/jabref/gui/documentviewer/PdfDocumentViewModel.java,gui,gui,71.71,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/slr/StudyDatabaseItem.java,gui,gui,72.23,non,0.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/importer/EntryBasedParserFetcher.java,logic,logic,53.75,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/preferences/journals/AbbreviationViewModel.java,gui,preferences,88.95,non,80.00,preferences,preferences,non
jabref,cli,src/main/java/org/jabref/logic/bibtex/comparator/GroupDiff.java,logic,logic,54.50,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/layout/format/Iso690FormatDate.java,logic,logic,55.89,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/integrity/IntegrityCheckAction.java,gui,gui,67.73,gui,90.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/mergeentries/MergeWithFetchedEntryAction.java,gui,gui,78.20,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/importer/ParseException.java,logic,logic,56.56,non,80.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/toolbar/ThreeWayMergeToolbar.java,gui,gui,64.89,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/model/openoffice/uno/NoDocumentException.java,model,model,93.61,model,100.00,non,model,non
jabref,cli,src/main/java/org/jabref/model/openoffice/style/NonUniqueCitationMarker.java,model,model,94.54,model,100.00,model,model,non
jabref,cli,src/main/java/org/jabref/logic/util/BackupFileType.java,logic,logic,55.21,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/fieldeditors/CitationKeyEditor.java,gui,preferences,105.63,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/shared/DBMSConnectionPropertiesBuilder.java,logic,logic,58.14,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/icon/JabRefIkonHandler.java,gui,gui,64.00,non,75.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/preferences/DOIPreferences.java,logic,preferences,98.97,preferences,95.00,preferences,preferences,non
jabref,cli,src/main/java/org/jabref/model/openoffice/style/CitationType.java,model,model,93.71,model,90.00,non,model,non
jabref,cli,src/main/java/org/jabref/gui/maintable/OpenUrlAction.java,gui,preferences,103.87,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/util/ColorUtil.java,gui,gui,63.13,gui,90.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/keyboard/KeyBindingCategory.java,gui,gui,63.61,gui,85.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/util/io/FileNameUniqueness.java,logic,logic,54.04,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/importer/actions/MergeReviewIntoCommentConfirmationDialog.java,gui,gui,68.35,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/formatter/bibtexfields/EscapeAmpersandsFormatter.java,logic,logic,53.88,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/l10n/LocalizationKeyParams.java,logic,logic,57.66,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/collab/stringrename/BibTexStringRenameDetailsView.java,gui,gui,65.93,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/journals/AbbreviationParser.java,logic,logic,53.42,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/diffhighlighter/DiffHighlighter.java,gui,gui,62.61,non,70.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/importer/FulltextFetchers.java,logic,logic,51.90,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/model/search/rules/SentenceAnalyzer.java,model,model,88.77,model,90.00,model,model,non
jabref,cli,src/main/java/org/jabref/gui/documentviewer/PdfDocumentPageViewModel.java,gui,gui,77.17,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/fieldeditors/LinkedEntriesEditorViewModel.java,gui,gui,62.76,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/search/SearchTextField.java,gui,gui,64.40,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/importer/SearchBasedParserFetcher.java,logic,logic,53.28,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/importer/fetcher/transformers/CollectionOfComputerScienceBibliographiesQueryTransformer.java,logic,logic,54.76,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/externalfiles/LinkedFileHandler.java,logic,logic,51.49,logic,85.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/openoffice/action/ExportCited.java,logic,logic,53.32,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/shared/listener/PostgresSQLNotificationListener.java,logic,logic,54.50,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/model/metadata/MetaData.java,model,model,112.33,model,90.00,model,model,non
jabref,cli,src/main/java/org/jabref/gui/edit/automaticfiededitor/AutomaticFieldEditorTab.java,gui,gui,65.29,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/importer/PagedSearchBasedFetcher.java,logic,logic,54.12,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/shared/security/Password.java,logic,logic,54.96,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/groups/UndoableChangeEntriesOfGroup.java,gui,gui,64.00,gui,90.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/citationkeypattern/BracketedPattern.java,logic,non,42.54,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/importer/fetcher/isbntobibtex/DoiToBibtexConverterComIsbnFetcher.java,logic,logic,52.52,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/CopyFieldValueCommand.java,gui,gui,65.20,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/crawler/StudyDatabaseToFetcherConverter.java,logic,logic,54.12,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/collab/preamblechange/PreambleChange.java,gui,gui,63.51,gui,90.00,logic,gui,non
jabref,cli,src/main/java/org/jabref/gui/JabRefDialogService.java,gui,non,49.33,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/shared/PullChangesFromSharedAction.java,gui,gui,64.20,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/bst/util/BstNameFormatter.java,logic,logic,51.05,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/maintable/BibEntryTableViewModel.java,gui,gui,72.35,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/importer/GenerateEntryFromIdAction.java,gui,gui,69.96,gui,85.00,logic,gui,non
jabref,cli,src/main/java/org/jabref/preferences/InternalPreferences.java,preferences,preferences,100.32,preferences,95.00,preferences,preferences,non
jabref,cli,src/main/java/org/jabref/gui/externalfiles/UnlinkedFilesDialogViewModel.java,gui,preferences,104.23,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/preferences/externalfiletypes/EditExternalFileTypeEntryDialog.java,gui,preferences,90.27,non,80.00,preferences,preferences,non
jabref,cli,src/main/java/org/jabref/gui/importer/GrobidOptInDialogHelper.java,gui,preferences,105.50,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/model/entry/BibtexString.java,model,model,82.43,model,95.00,model,model,non
jabref,cli,src/main/java/org/jabref/logic/cleanup/CleanupJob.java,logic,logic,55.82,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/net/ssl/TrustStoreManager.java,logic,logic,53.53,non,80.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/model/entry/types/BiblatexSoftwareEntryType.java,model,model,92.08,model,95.00,model,model,non
jabref,cli,src/main/java/org/jabref/logic/JabRefException.java,logic,logic,55.61,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/maintable/columns/FieldColumn.java,gui,model,95.11,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/preferences/SidePanePreferences.java,preferences,preferences,97.06,non,60.00,preferences,preferences,non
jabref,cli,src/main/java/org/jabref/logic/journals/AbbreviationFormat.java,logic,logic,55.42,non,80.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/layout/format/CompositeFormat.java,logic,logic,54.76,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/importer/fetcher/transformers/BiodiversityLibraryTransformer.java,logic,logic,55.07,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/layout/AbstractParamLayoutFormatter.java,logic,logic,55.62,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/slr/ManageStudyDefinitionViewModel.java,gui,gui,56.79,non,0.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/util/FieldsUtil.java,gui,gui,62.76,non,60.00,non,gui,non
jabref,cli,src/main/java/org/jabref/logic/openoffice/frontend/OOFrontend.java,logic,non,46.75,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/model/entry/field/Field.java,model,model,92.12,model,100.00,model,model,non
jabref,cli,src/main/java/org/jabref/gui/undo/UndoableInsertEntries.java,gui,gui,69.53,gui,95.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/formatter/bibtexfields/ReplaceTabsBySpaceFormater.java,logic,logic,54.57,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/documentviewer/DocumentViewModel.java,gui,gui,73.70,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/util/ZipFileChooser.java,gui,gui,60.07,non,0.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/model/entry/field/StandardField.java,model,model,73.38,model,100.00,model,model,non
jabref,cli,src/main/java/org/jabref/gui/entryeditor/EntryEditor.java,gui,gui,59.87,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlapWithin.java,model,model,80.93,model,90.00,model,model,non
jabref,cli,src/main/java/org/jabref/logic/formatter/casechanger/TitleParser.java,logic,logic,54.30,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/logic/integrity/TypeChecker.java,logic,logic,54.63,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/fieldeditors/PatentTypeEditorViewModel.java,gui,gui,60.59,gui,85.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/integrity/ValidCitationKeyChecker.java,logic,logic,54.97,logic,90.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationViewModel.java,gui,gui,69.43,gui,90.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/gui/mergeentries/DiffHighlighting.java,gui,gui,63.90,non,80.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/importer/ImportFormatReader.java,logic,logic,50.27,logic,95.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/gui/preview/PreviewViewer.java,gui,gui,51.81,gui,100.00,gui,gui,non
jabref,cli,src/main/java/org/jabref/logic/importer/fileformat/medline/OtherId.java,logic,logic,55.78,logic,100.00,logic,logic,non
jabref,cli,src/main/java/org/jabref/model/groups/AutomaticKeywordGroup.java,model,model,84.68,model,95.00,model,model,non
jabref,cli,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadObservableList.java,gui,gui,64.01,gui,100.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/logic/formatter/minifier/TruncateFormatter.java,logic,logic,56.79,logic,95.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/FieldMergerFactory.java,gui,gui,62.95,non,60.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/model/schema/DublinCoreSchemaCustom.java,model,model,88.56,model,90.00,model,model,non
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/ArXivFetcher.java,logic,non,47.66,logic,90.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/logic/bst/BstFunctions.java,logic,non,48.71,logic,100.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlap.java,model,model,93.00,model,100.00,model,model,non
jabref,preferences,src/main/java/org/jabref/logic/importer/ImporterPreferences.java,logic,logic,55.92,logic,95.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/gui/importer/ImportEntriesViewModel.java,gui,gui,68.46,gui,90.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/gui/autocompleter/AutoCompletionTextInputBinding.java,gui,gui,61.75,gui,85.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/logic/integrity/UTF8Checker.java,logic,logic,54.46,non,80.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/logic/openoffice/style/OOProcessNumericMarkers.java,logic,logic,54.63,logic,90.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/model/entry/field/IEEEField.java,model,model,87.11,model,95.00,model,model,non
jabref,preferences,src/main/java/org/jabref/logic/layout/format/AuthorNatBib.java,logic,logic,55.71,logic,100.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/gui/icon/JabRefIcon.java,gui,gui,64.97,gui,100.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/logic/citationkeypattern/CitationKeyPatternPreferences.java,logic,logic,51.37,logic,85.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/PersonsEditor.java,gui,gui,65.08,gui,100.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/gui/openoffice/ManageCitationsDialogView.java,gui,gui,59.69,gui,100.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/logic/exporter/OpenDocumentSpreadsheetCreator.java,logic,logic,50.65,logic,95.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/logic/cleanup/FieldFormatterCleanup.java,logic,logic,51.43,logic,90.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/model/openoffice/uno/CreationException.java,model,model,94.22,model,100.00,model,model,non
jabref,preferences,src/main/java/org/jabref/gui/importer/fetcher/WebSearchPaneViewModel.java,gui,gui,71.21,gui,100.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/gui/Dialog.java,gui,gui,65.46,gui,100.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/model/database/event/ChangePropagation.java,model,model,97.29,model,95.00,model,model,non
jabref,preferences,src/main/java/org/jabref/logic/cleanup/FieldFormatterCleanups.java,logic,logic,51.07,logic,100.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/logic/util/strings/StringLengthComparator.java,logic,logic,55.39,non,80.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/gui/preferences/external/ExternalTab.java,gui,gui,61.35,gui,100.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/gui/util/FileNodeViewModel.java,gui,gui,61.70,gui,85.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/logic/layout/format/HTMLParagraphs.java,logic,logic,56.63,logic,95.00,logic,logic,non
jabref,preferences,buildSrc/src/copied/java/org/jabref/logic/journals/AbbreviationWriter.java,logic,logic,54.57,non,80.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/logic/formatter/casechanger/Title.java,logic,logic,54.64,non,80.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/gui/util/ViewModelTableRowFactory.java,gui,gui,54.12,gui,100.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/gui/openoffice/OOBibBase.java,gui,gui,60.56,gui,95.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/logic/integrity/BibTeXEntryTypeChecker.java,logic,logic,58.05,logic,90.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/AbstractEditorViewModel.java,gui,gui,60.90,gui,95.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/transformers/ArXivQueryTransformer.java,logic,logic,55.51,logic,95.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/model/pdf/search/SearchFieldConstants.java,model,model,93.58,model,90.00,model,model,non
jabref,preferences,src/main/java/org/jabref/logic/formatter/casechanger/UpperCaseFormatter.java,logic,logic,55.79,logic,85.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/gui/preferences/protectedterms/ProtectedTermsListItemModel.java,gui,gui,66.50,gui,85.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/gui/documentviewer/PageDimension.java,gui,gui,62.95,non,70.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/gui/importer/actions/MergeReviewIntoCommentAction.java,gui,gui,63.61,gui,95.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/gui/preferences/appearance/AppearanceTabViewModel.java,gui,gui,60.46,gui,95.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/gui/actions/Action.java,gui,gui,64.92,non,0.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/gui/autocompleter/SuggestionProvider.java,gui,gui,70.84,non,70.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/logic/importer/QueryParser.java,logic,logic,54.50,logic,100.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/gui/preferences/table/TableTabViewModel.java,gui,gui,55.34,gui,100.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/model/entry/BibEntryType.java,model,model,118.23,model,95.00,model,model,non
jabref,preferences,src/main/java/org/jabref/logic/openoffice/style/OOPreFormatter.java,logic,logic,51.21,logic,85.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/gui/journals/AbbreviateAction.java,gui,gui,65.45,gui,95.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/gui/linkedfile/AttachFileFromURLAction.java,gui,gui,71.32,gui,85.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/gui/exporter/CreateModifyExporterDialogViewModel.java,gui,gui,74.10,gui,95.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/logic/layout/format/LastPage.java,logic,logic,55.31,logic,95.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/logic/layout/format/AuthorFirstLastOxfordCommas.java,logic,logic,55.71,logic,90.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/logic/importer/util/JsonReader.java,logic,logic,54.57,logic,100.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/logic/importer/util/ShortDOIServiceException.java,logic,logic,56.09,non,80.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/logic/integrity/CitationKeyDuplicationChecker.java,logic,logic,54.86,logic,90.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/model/openoffice/style/PageInfo.java,model,model,88.09,model,90.00,model,model,non
jabref,preferences,src/main/java/org/jabref/logic/net/ProxyRegisterer.java,logic,logic,54.51,logic,100.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/logic/net/ProxyPreferences.java,logic,logic,54.19,non,0.00,logic,logic,non
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/MergeResult.java,gui,gui,65.18,gui,85.00,gui,gui,non
jabref,preferences,src/main/java/org/jabref/logic/formatter/casechanger/CapitalizeFormatter.java,logic,logic,57.11,logic,100.00,logic,logic,non
