Project,Module,File,GT,TFIDF,TFIDF Score,LLMProb,LLMProb Score,LLMAssign,LLMAssign-IPRAG,SAMCodeTLR
jabref,model__logic__gui,src/main/java/org/jabref/gui/fieldeditors/contextmenu/EditorMenus.java,non,non,1.13,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/openoffice/CitationEntryViewModel.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/entry/types/StandardEntryType.java,non,non,46.24,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/autocompleter/ReplaceStrategy.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/fileformat/medline/ArticleId.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/util/ViewModelListCellFactory.java,non,non,35.21,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/fieldeditors/LinkedEntriesEditor.java,non,non,32.07,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/groups/event/GroupUpdatedEvent.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/preferences/MrDlibPreferences.java,non-None,non-None,96.31,non-None,100.0,non-None,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/openoffice/style/OOProcessAuthorYearMarkers.java,non,non,31.21,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/integrity/IntegrityCheckAction.java,non,non,21.35,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/menus/FileHistoryMenu.java,non,non,1.29,non,35.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/libraryproperties/constants/ConstantsItemModel.java,non,non,0.65,non,35.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/util/IconValidationDecorator.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/bibtex/comparator/IdComparator.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/crawler/StudyDatabaseToFetcherConverter.java,non,non,0.44,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/search/SearchQuery.java,non,non,0.58,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/fileformat/ModsImporter.java,non,non,1.78,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/journals/Abbreviation.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/util/ValueTableCellFactory.java,non,non,16.37,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/pdf/search/PdfSearchResults.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/collab/stringadd/BibTexStringAdd.java,non,non,0.49,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/preferences/TimestampPreferences.java,non,non-None,96.24,non-None,100.0,non-None,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/integrity/CitationKeyDuplicationChecker.java,non,non,0.5,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/groups/GroupEntryChanger.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/fetcher/RfcFetcher.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/openoffice/StyleSelectItemViewModel.java,non,non,0.67,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationTabViewModel.java,non,non,1.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/layout/format/AuthorAndsCommaReplacer.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/externalfiles/AutoLinkFilesAction.java,non,non-None,101.45,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/sidepane/SidePaneComponent.java,non,non,0.97,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/edit/ReplaceStringView.java,non,non,1.12,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/entry/identifier/EprintIdentifier.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/entry/types/SystematicLiteratureReviewStudyEntryType.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/undo/UndoableInsertEntries.java,non,non,0.67,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/fileformat/CffImporter.java,non,non,28.35,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/preferences/keybindings/KeyBindingsTabViewModel.java,non,non-None,104.95,non-None,100.0,non-None,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/util/UiThreadList.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/texparser/ReferenceViewModel.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/xmp/XmpUtilReader.java,non,non,0.0,non,5.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/database/event/EntriesRemovedEvent.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/undo/NamedCompound.java,non,non,38.42,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/openoffice/style/CompareCitedKey.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/shared/DBMSProcessor.java,non,non,0.47,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/externalfiles/AutoSetFileLinksUtil.java,non,non,0.64,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/entry/identifier/MathSciNetId.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/undo/AddUndoableActionEvent.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/layout/format/AuthorAndsReplacer.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/SendAsEMailAction.java,non,non,36.52,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/collab/ChangeScanner.java,non,non,35.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/layout/format/AuthorLastFirstAbbrCommas.java,non,non,0.0,non,20.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/preferences/protectedterms/ProtectedTermsTabViewModel.java,non,non-None,104.13,non-None,100.0,non-None,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/model/entry/identifier/ISBN.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/bibtex/comparator/BibDatabaseDiff.java,non,non,1.7,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/FetcherClientException.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/menus/ChangeEntryTypeMenu.java,non,non,25.73,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/externalfiles/UnlinkedPDFFileFilter.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/collab/stringchange/BibTexStringChange.java,non,non,0.49,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/formatter/bibtexfields/ReplaceTabsBySpaceFormater.java,non,non,0.6,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/util/OptionalUtil.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/fieldeditors/contextmenu/ProtectedTermsMenu.java,non,non,1.21,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/protectedterms/ProtectedTermsParser.java,non,non,3.78,non,40.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/externalfiles/ExternalFilesContentImporter.java,non,non,0.61,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/theme/Theme.java,non,non,0.0,non,30.0,non,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/formatter/bibtexfields/UnicodeToLatexFormatter.java,non,non,0.52,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/layout/format/ReplaceWithEscapedDoubleQuotes.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/bibtex/FieldContentFormatter.java,non,non-None,101.62,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/l10n/LocalizationKey.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/logging/LogMessages.java,non,non,0.0,non,10.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java,non,non,0.58,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/actions/ActionHelper.java,non,non,36.0,non,5.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/entryeditor/OptionalFields2Tab.java,non,non-None,97.34,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/exporter/AtomicFileOutputStream.java,non,non,0.66,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/groups/AllEntriesGroup.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/openoffice/style/CitedKeys.java,non,non,31.22,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/documentviewer/ShowDocumentViewerAction.java,non,non-None,99.95,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/fieldeditors/EditorValidator.java,non,non-None,105.64,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/database/event/BibDatabaseContextChangedEvent.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/preferences/importexport/ImportExportTab.java,non,non-None,83.86,non-None,99.0,non-None,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/groups/DefaultGroupsFactory.java,non,non,28.64,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/push/AbstractPushToApplication.java,non,non-None,82.86,non,10.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/edit/automaticfiededitor/AbstractAutomaticFieldEditorTabView.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/linkedfile/AttachFileFromURLAction.java,non,non,36.62,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/shared/DatabaseNotSupportedException.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/util/StandardFileType.java,non,non-None,82.68,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/maintable/CellFactory.java,non,non,35.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/msbib/MSBibEntry.java,non,non,3.8,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/layout/format/EntryTypeFormatter.java,non,non,0.0,non,15.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/search/SearchMatcher.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/openoffice/style/CitationMarkerNumericEntry.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/fieldsmerger/FieldMerger.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/layout/format/RemoveBrackets.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/groups/GroupDialogHeader.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/l10n/Encodings.java,non,non,0.0,non-None,90.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/openoffice/style/OOBibStyleGetNumCitationMarker.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/util/io/RegExpBasedFileFinder.java,non,non,0.93,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/specialfields/SpecialFieldAction.java,non,non,36.32,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/entryeditor/EntryEditorTab.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/util/BaseDialog.java,non,non,0.56,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/layout/format/CurrentDate.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/dialogs/BackupUIManager.java,non,non,35.0,non,5.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/integrity/HTMLCharacterChecker.java,non,non,0.98,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/fetcher/MathSciNet.java,non,non-None,95.89,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/pdf/TextExtractor.java,non,non,0.78,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/exporter/MSBibExporter.java,non,non,0.57,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/layout/format/HTMLChars.java,non,non,6.73,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/cleanup/CleanupSingleAction.java,non,non-None,107.94,non,10.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/BasePanelMode.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/preferences/groups/GroupsTabViewModel.java,non,non-None,95.31,non-None,100.0,non-None,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/fieldeditors/KeywordsEditor.java,non,non-None,99.73,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/integrity/PagesChecker.java,non,non,0.45,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/preferences/xmp/XmpPrivacyTab.java,non,non-None,84.92,non-None,100.0,non-None,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/edit/automaticfiededitor/editfieldcontent/EditFieldContentTabView.java,non,non,1.03,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/formatter/casechanger/UpperCaseFormatter.java,non,non,26.81,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveDigitsFormatter.java,non,non,0.61,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/edit/automaticfiededitor/AbstractAutomaticFieldEditorTabViewModel.java,non,non,0.44,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/maintable/MainTableColumnFactory.java,non,non,35.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/preferences/externalfiletypes/ExternalFileTypeItemViewModel.java,non,non-None,94.92,non-None,100.0,non-None,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/formatter/bibtexfields/RegexFormatter.java,non,non,0.88,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/help/NewVersionDialog.java,non,non,0.68,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/preferences/PreferencesFilterDialog.java,non,non-None,94.75,non-None,95.0,non-None,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/layout/format/DOICheck.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/openoffice/uno/UnoTextDocument.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/layout/format/AuthorLastFirstAbbreviator.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/integrity/ISSNChecker.java,non,non,0.6,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/fileformat/CopacImporter.java,non,non,3.97,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/mergeentries/FetchAndMergeEntry.java,non,non,39.62,non,5.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/openoffice/OpenOfficePreferences.java,non,non,1.99,non-None,100.0,non-None,non-None,non
jabref,model__logic__gui,buildSrc/src/copied/java/org/jabref/logic/journals/AbbreviationWriter.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/help/AboutDialogViewModel.java,non,non,35.55,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/entry/field/StandardField.java,non,non,1.61,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/openoffice/ootext/OOText.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/formatter/casechanger/LowerCaseFormatter.java,non,non,26.81,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/integrity/HowPublishedChecker.java,non,non,0.5,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/util/MultiKeyMap.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/fileformat/mods/Name.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/linkedfile/DeleteFileAction.java,non,non-None,98.26,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/preferences/customexporter/CustomExporterTabViewModel.java,non,non-None,105.73,non-None,100.0,non-None,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/mergeentries/newmergedialog/FieldRowViewModel.java,non,non,0.53,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/openoffice/uno/UnoUndo.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/metadata/MetaData.java,non,non,5.74,non-None,95.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/shared/PullChangesFromSharedAction.java,non,non,1.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/fetcher/DBLPFetcher.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/autosaveandbackup/BackupManager.java,non,non-None,97.83,non,5.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/libraryproperties/LibraryPropertiesViewModel.java,non,non,0.0,non-None,85.0,non,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/shared/security/Password.java,non,non,23.22,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/Parser.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/entryeditor/OtherFieldsTab.java,non,non-None,96.34,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/fetcher/ACS.java,non,non,0.86,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/bst/util/BstPurifier.java,non,non,0.83,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/edit/automaticfiededitor/MoveFieldValueAction.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/logging/ApplicationInsightsLogEvent.java,non,non,3.18,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationViewModel.java,non,non,0.65,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/fetcher/transformers/SpringerQueryTransformer.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/openoffice/frontend/UpdateCitationMarkers.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/preferences/FetcherApiKey.java,non,non-None,98.83,non-None,100.0,non-None,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/util/BuildInfo.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/fieldeditors/JournalEditor.java,non,non-None,94.92,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/undo/AbstractUndoableJabRefEdit.java,non,non,0.62,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/formatter/bibtexfields/TrimWhitespaceFormatter.java,non,non,26.66,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/exporter/SaveAllAction.java,non,non,35.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/remote/RemotePreferences.java,non,non,1.0,non-None,95.0,non-None,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/layout/format/NotFoundFormatter.java,non,non,0.53,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/preferences/externalfiletypes/ExternalFileTypesTab.java,non,non-None,84.92,non-None,100.0,non-None,non-None,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/fetcher/transformers/JstorQueryTransformer.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/importer/QueryParser.java,non,non,0.45,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/fieldeditors/FieldNameLabel.java,non,non,15.59,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/exporter/Exporter.java,non,non,0.65,non,5.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/search/GlobalSearchBar.java,non,non,44.46,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/entryeditor/SourceTab.java,non,non,14.47,non,5.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/groups/KeywordGroup.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/util/io/FileFinders.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/model/entry/types/BiblatexEntryTypeDefinitions.java,non,non,14.08,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/entryeditor/PreviewTab.java,non,non-None,105.81,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/integrity/YearChecker.java,non,non,0.59,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/shared/PostgreSQLProcessor.java,non,non,35.0,non,0.0,non,non,non
jabref,model__logic__gui,buildSrc/src/copied/java/org/jabref/logic/journals/JournalAbbreviationLoader.java,non,non,0.65,non,10.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/shared/DBMSSynchronizer.java,non,non,0.2,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/logic/cleanup/ConvertToBiblatexCleanup.java,non,non,0.0,non,0.0,non,non,non
jabref,model__logic__gui,src/main/java/org/jabref/gui/documentviewer/DocumentViewerViewModel.java,non,non,35.58,non,0.0,non,non,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccessRemote.java,non,non,1.0,non-None,85.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagementRemote.java,non-None,non,60.62,non-None,95.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagement.java,non-None,non,72.3,non-None,95.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagementLocal.java,non-None,non,60.62,non-None,99.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IUserManagementLocal.java,non-None,non,60.31,non-None,95.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.ejb.mediamanagement/src/edu/kit/ipd/sdq/mediastore/ejb/mediamanagement/MediaManagementImpl.java,non-None,non-None,168.9,non-None,95.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.ejb.userdbadapter/src/edu/kit/ipd/sdq/mediastore/ejb/userdbadapter/UserDBAdapterImpl.java,non-None,non-None,123.79,non-None,99.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IUserManagement.java,non-None,non,76.2,non-None,95.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IPackaging.java,non-None,non,70.34,non-None,100.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccess.java,non,non,5.32,non-None,90.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.ejb.mediaaccess/src/edu/kit/ipd/sdq/mediastore/ejb/mediaaccess/MediaAccessImpl.java,non,non,12.48,non-None,85.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.ejb.mediaaccess/src/edu/kit/ipd/sdq/mediastore/ejb/mediaaccess/Audio.java,non,non,7.41,non,75.0,non,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.ejb.facade/src/edu/kit/ipd/sdq/mediastore/ejb/facade/FacadeImpl.java,non-None,non-None,186.67,non-None,95.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.ejb.packaging/src/edu/kit/ipd/sdq/mediastore/ejb/packaging/PackagingImpl.java,non-None,non-None,114.42,non-None,100.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IUserManagementRemote.java,non-None,non,60.31,non-None,95.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccessMaintenance.java,non,non,1.0,non-None,85.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.ejb.tagwatermarking/src/edu/kit/ipd/sdq/mediastore/ejb/tagwatermarking/TagWatermarkingImpl.java,non-None,non-None,133.39,non-None,99.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacadeRemote.java,non-None,non,46.79,non-None,95.0,non-None,non-None,non
mediastore,Database__MediaAccess__FileStorage,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacade.java,non-None,non,56.85,non-None,90.0,non-None,non-None,non
